timestamp,is_anomaly,anomaly_type,service,panel,dashboard,hierarchical_cluster
2024-01-04 06:58:00,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-01 00:17:06,False,normal,user-service,Error Rate,Application Performance,5
2024-01-01 10:45:41,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-04 01:29:44,False,normal,payment-service,Response Time P99,Application Performance,2
2024-01-06 18:25:51,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-03 05:25:10,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-08 11:19:36,True,slow_response,payment-service,Response Time P95,Application Performance,4
2024-01-07 06:57:42,False,normal,user-service,Response Time P95,Application Performance,2
2024-01-07 04:03:53,False,normal,analytics-service,GC Time,JVM Metrics,1
2024-01-10 19:29:33,True,memory_spike,user-service,Memory Usage,Infrastructure Overview,3
2024-01-02 19:31:17,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-03 10:03:01,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-01 17:54:24,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-06 20:06:00,False,normal,user-service,Network Traffic,Infrastructure Overview,1
2024-01-04 20:14:59,False,normal,product-service,CPU Usage,Infrastructure Overview,6
2024-01-04 17:23:18,False,normal,user-service,Response Time P99,Application Performance,2
2024-01-05 09:16:19,False,normal,product-service,Memory Usage,Infrastructure Overview,6
2024-01-05 20:53:02,False,normal,payment-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 17:14:55,False,normal,payment-service,Request Rate,Application Performance,2
2024-01-02 00:44:27,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-03 23:30:28,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-04 15:52:57,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-03 23:41:05,False,normal,analytics-service,CPU Usage,Infrastructure Overview,1
2024-01-01 13:26:09,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-08 15:24:35,True,gc_pressure,api-gateway,GC Time,JVM Metrics,4
2024-01-05 12:16:56,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-03 01:30:11,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-01 02:46:23,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-03 16:36:01,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-03 19:19:00,False,normal,order-service,Network Traffic,Infrastructure Overview,1
2024-01-08 14:41:21,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-07 19:25:01,False,normal,order-service,Cache Hit Rate,Cache Performance,7
2024-01-05 21:57:28,False,normal,order-service,Error Rate,Application Performance,5
2024-01-06 13:53:19,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-03 09:59:15,False,normal,user-service,Request Rate,Application Performance,2
2024-01-10 04:01:59,True,connection_pool_exhaustion,payment-service,Connection Pool Usage,Database Metrics,3
2024-01-02 03:12:24,False,normal,payment-service,Memory Usage,Infrastructure Overview,0
2024-01-06 17:30:16,False,normal,analytics-service,Cache Hit Rate,Cache Performance,7
2024-01-07 15:47:36,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-07 21:32:22,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-04 18:13:47,False,normal,order-service,Query Duration,Database Metrics,1
2024-01-05 17:56:19,False,normal,payment-service,Response Time P95,Application Performance,2
2024-01-10 04:26:57,True,gc_pressure,user-service,GC Time,JVM Metrics,4
2024-01-01 21:25:39,False,normal,product-service,GC Time,JVM Metrics,6
2024-01-09 22:54:48,True,gc_pressure,analytics-service,GC Time,JVM Metrics,4
2024-01-04 11:54:25,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-08 02:54:03,True,slow_response,payment-service,Query Duration,Database Metrics,4
2024-01-02 20:37:51,False,normal,analytics-service,Network Traffic,Infrastructure Overview,1
2024-01-06 10:21:35,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-07 11:26:52,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-04 21:09:52,False,normal,product-service,Error Rate,Application Performance,5
2024-01-10 20:26:29,True,slow_response,analytics-service,Query Duration,Database Metrics,4
2024-01-03 11:44:33,False,normal,notification-service,Error Rate,Application Performance,5
2024-01-04 02:51:20,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
2024-01-02 01:36:29,False,normal,api-gateway,JVM Heap Usage,JVM Metrics,0
2024-01-03 10:12:01,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-05 09:55:01,False,normal,api-gateway,CPU Usage,Infrastructure Overview,1
2024-01-09 18:30:42,True,slow_response,api-gateway,Response Time P99,Application Performance,4
2024-01-08 08:10:19,True,slow_response,notification-service,Query Duration,Database Metrics,4
2024-01-07 09:48:07,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-10 14:51:47,True,high_error_rate,user-service,Error Rate,Application Performance,5
2024-01-04 01:06:18,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-01 05:12:21,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-02 04:11:29,False,normal,payment-service,Network Traffic,Infrastructure Overview,1
2024-01-04 09:34:09,False,normal,order-service,Error Rate,Application Performance,5
2024-01-01 21:03:09,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-06 19:49:51,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-10 07:36:27,True,connection_pool_exhaustion,user-service,Connection Pool Usage,Database Metrics,3
2024-01-01 07:34:38,False,normal,product-service,Connection Pool Usage,Database Metrics,0
2024-01-04 17:06:07,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-05 18:23:15,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-07 21:49:44,False,normal,order-service,Memory Usage,Infrastructure Overview,0
2024-01-03 12:08:11,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-01 18:27:11,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-05 22:02:34,False,normal,analytics-service,CPU Usage,Infrastructure Overview,1
2024-01-02 18:34:38,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-01 19:48:05,False,normal,notification-service,Request Rate,Application Performance,2
2024-01-02 18:22:30,False,normal,order-service,GC Time,JVM Metrics,1
2024-01-05 16:03:22,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-04 16:43:14,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-01 03:12:55,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-03 16:16:48,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-07 06:56:34,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-03 09:37:10,False,normal,user-service,Connection Pool Usage,Database Metrics,0
2024-01-04 18:38:02,False,normal,notification-service,CPU Usage,Infrastructure Overview,1
2024-01-01 02:25:54,False,normal,analytics-service,JVM Heap Usage,JVM Metrics,0
2024-01-01 02:16:48,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-04 14:14:39,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-06 23:25:05,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-09 04:49:41,True,memory_spike,order-service,Memory Usage,Infrastructure Overview,3
2024-01-07 21:02:10,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-01 19:14:57,False,normal,order-service,Error Rate,Application Performance,5
2024-01-10 06:56:33,True,memory_spike,api-gateway,JVM Heap Usage,JVM Metrics,3
2024-01-01 15:57:02,False,normal,notification-service,Memory Usage,Infrastructure Overview,0
2024-01-08 05:56:39,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-03 20:16:10,False,normal,api-gateway,Response Time P99,Application Performance,2
2024-01-02 06:56:26,False,normal,payment-service,Connection Pool Usage,Database Metrics,0
2024-01-10 08:48:44,True,traffic_spike,notification-service,Request Rate,Application Performance,4
2024-01-02 17:46:36,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-10 11:39:34,True,cpu_spike,analytics-service,CPU Usage,Infrastructure Overview,3
2024-01-09 03:16:08,True,high_error_rate,api-gateway,Error Rate,Application Performance,5
2024-01-04 19:41:43,False,normal,payment-service,Query Duration,Database Metrics,1
2024-01-05 08:43:34,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-08 03:36:23,True,gc_pressure,analytics-service,GC Time,JVM Metrics,4
2024-01-04 00:05:14,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-02 21:24:47,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-03 13:18:08,False,normal,api-gateway,Network Traffic,Infrastructure Overview,1
2024-01-01 06:09:27,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-01 11:57:31,False,normal,api-gateway,Request Rate,Application Performance,2
2024-01-10 13:27:21,True,memory_spike,user-service,JVM Heap Usage,JVM Metrics,3
2024-01-08 15:57:13,True,slow_response,notification-service,Response Time P95,Application Performance,4
2024-01-08 22:16:23,True,slow_response,analytics-service,Response Time P95,Application Performance,4
2024-01-09 05:50:43,True,cache_miss_spike,product-service,Cache Hit Rate,Cache Performance,0
2024-01-07 10:27:21,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-04 14:22:40,False,normal,payment-service,Cache Hit Rate,Cache Performance,7
2024-01-05 08:52:34,False,normal,notification-service,Connection Pool Usage,Database Metrics,0
2024-01-06 05:18:00,False,normal,product-service,Query Duration,Database Metrics,6
2024-01-07 08:30:01,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-07 23:05:23,False,normal,payment-service,Error Rate,Application Performance,5
2024-01-04 16:19:31,False,normal,order-service,GC Time,JVM Metrics,1
2024-01-09 10:40:45,True,high_error_rate,order-service,Error Rate,Application Performance,5
2024-01-09 14:08:49,True,cache_miss_spike,user-service,Cache Hit Rate,Cache Performance,0
2024-01-02 07:35:22,False,normal,notification-service,GC Time,JVM Metrics,1
2024-01-10 09:38:30,True,high_error_rate,analytics-service,Error Rate,Application Performance,5
2024-01-02 14:43:35,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-05 09:41:36,False,normal,notification-service,JVM Heap Usage,JVM Metrics,0
2024-01-07 23:07:00,False,normal,product-service,Error Rate,Application Performance,5
2024-01-07 06:19:07,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-07 20:55:14,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-04 20:20:30,False,normal,notification-service,Response Time P99,Application Performance,2
2024-01-10 22:22:59,True,gc_pressure,payment-service,GC Time,JVM Metrics,4
2024-01-04 05:40:02,False,normal,api-gateway,Cache Hit Rate,Cache Performance,7
2024-01-08 05:15:18,True,cpu_spike,product-service,CPU Usage,Infrastructure Overview,3
2024-01-07 19:37:09,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-08 02:44:03,True,slow_response,product-service,Response Time P99,Application Performance,4
2024-01-09 05:37:29,True,cpu_spike,product-service,CPU Usage,Infrastructure Overview,3
2024-01-07 08:42:11,False,normal,order-service,CPU Usage,Infrastructure Overview,1
2024-01-09 07:07:09,True,high_error_rate,notification-service,Error Rate,Application Performance,5
2024-01-06 19:04:34,False,normal,product-service,JVM Heap Usage,JVM Metrics,6
2024-01-04 05:12:01,False,normal,api-gateway,GC Time,JVM Metrics,1
2024-01-02 20:58:36,False,normal,analytics-service,Error Rate,Application Performance,5
2024-01-09 06:18:38,True,slow_response,api-gateway,Response Time P99,Application Performance,4
2024-01-09 18:14:17,True,high_error_rate,order-service,Error Rate,Application Performance,5
2024-01-09 06:33:22,True,high_error_rate,user-service,Error Rate,Application Performance,5
2024-01-04 01:43:51,False,normal,notification-service,Query Duration,Database Metrics,1
2024-01-03 04:18:18,False,normal,api-gateway,Connection Pool Usage,Database Metrics,0
2024-01-05 16:35:38,False,normal,user-service,CPU Usage,Infrastructure Overview,1
2024-01-04 00:58:14,False,normal,analytics-service,Response Time P95,Application Performance,2
2024-01-01 15:59:21,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 04:56:17,False,normal,api-gateway,Query Duration,Database Metrics,1
2024-01-03 23:42:21,False,normal,payment-service,GC Time,JVM Metrics,1
2024-01-03 01:15:08,False,normal,user-service,GC Time,JVM Metrics,1
2024-01-03 22:28:46,False,normal,analytics-service,Response Time P99,Application Performance,2
2024-01-10 15:57:40,True,cache_miss_spike,analytics-service,Cache Hit Rate,Cache Performance,0
2024-01-07 08:40:46,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-07 13:48:10,False,normal,user-service,JVM Heap Usage,JVM Metrics,0
2024-01-10 10:00:22,True,memory_spike,analytics-service,Memory Usage,Infrastructure Overview,3
2024-01-02 02:51:55,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-01 16:27:20,False,normal,product-service,Response Time P95,Application Performance,6
2024-01-07 17:11:55,False,normal,product-service,Network Traffic,Infrastructure Overview,6
2024-01-02 08:45:12,False,normal,order-service,Request Rate,Application Performance,2
2024-01-08 05:23:47,True,connection_pool_exhaustion,notification-service,Connection Pool Usage,Database Metrics,3
2024-01-03 14:22:14,False,normal,notification-service,Network Traffic,Infrastructure Overview,1
2024-01-02 04:34:43,False,normal,user-service,Memory Usage,Infrastructure Overview,0
2024-01-03 17:26:31,False,normal,order-service,JVM Heap Usage,JVM Metrics,0
2024-01-06 04:59:56,False,normal,api-gateway,Response Time P95,Application Performance,2
2024-01-06 16:32:31,False,normal,payment-service,CPU Usage,Infrastructure Overview,1
2024-01-06 14:08:32,False,normal,analytics-service,Request Rate,Application Performance,2
2024-01-07 20:19:47,False,normal,analytics-service,Memory Usage,Infrastructure Overview,0
2024-01-04 05:15:23,False,normal,notification-service,Cache Hit Rate,Cache Performance,7
2024-01-01 00:10:42,False,normal,api-gateway,Memory Usage,Infrastructure Overview,0
